[2026-03-08 07:20:46] [batch] starting batch smoke_goalaligned_v1
[2026-03-08 07:20:46] [batch] split=train offset=0 limit=1 files=['1_224p.mkv', '2_224p.mkv', 'Labels-v2.json']
[2026-03-08 07:27:25] [game-001-1] Tracked 8250 frames at 23.54 fps
[2026-03-08 07:27:26] [game-001-1] Tracked 8275 frames at 23.55 fps
[2026-03-08 07:27:27] [game-001-1] Tracked 8300 frames at 23.55 fps
[2026-03-08 07:27:28] [game-001-1] Tracked 8325 frames at 23.55 fps
[2026-03-08 07:27:29] [game-001-1] Tracked 8350 frames at 23.55 fps
[2026-03-08 07:27:30] [game-001-1] Tracked 8375 frames at 23.54 fps
[2026-03-08 07:27:31] [game-001-1] Tracked 8400 frames at 23.54 fps
[2026-03-08 07:27:32] [game-001-1] Tracked 8425 frames at 23.54 fps
[2026-03-08 07:27:33] [game-001-1] Tracked 8450 frames at 23.54 fps
[2026-03-08 07:27:35] [game-001-1] Tracked 8475 frames at 23.54 fps
[2026-03-08 07:27:36] [game-001-1] Tracked 8500 frames at 23.54 fps
[2026-03-08 07:27:37] [game-001-1] Tracked 8525 frames at 23.54 fps
[2026-03-08 07:27:38] [game-001-1] Tracked 8550 frames at 23.54 fps
[2026-03-08 07:27:39] [game-001-1] Tracked 8575 frames at 23.54 fps
[2026-03-08 07:27:40] [game-001-1] Tracked 8600 frames at 23.54 fps
[2026-03-08 07:27:41] [game-001-1] Tracked 8625 frames at 23.54 fps
[2026-03-08 07:27:42] [game-001-1] Tracked 8650 frames at 23.54 fps
[2026-03-08 07:27:43] [game-001-1] Tracked 8675 frames at 23.54 fps
[2026-03-08 07:27:44] [game-001-1] Tracked 8700 frames at 23.54 fps
[2026-03-08 07:27:45] [game-001-1] Tracked 8725 frames at 23.54 fps
[2026-03-08 07:27:46] [game-001-1] Tracked 8750 frames at 23.54 fps
[2026-03-08 07:27:47] [game-001-1] Tracked 8775 frames at 23.54 fps
[2026-03-08 07:27:48] [game-001-1] Tracked 8800 frames at 23.55 fps
[2026-03-08 07:27:49] [game-001-1] Tracked 8825 frames at 23.55 fps
[2026-03-08 07:27:50] [game-001-1] Tracked 8850 frames at 23.56 fps
[2026-03-08 07:27:51] [game-001-1] Tracked 8875 frames at 23.56 fps
[2026-03-08 07:27:52] [game-001-1] Tracked 8900 frames at 23.56 fps
[2026-03-08 07:27:53] [game-001-1] Tracked 8925 frames at 23.56 fps
[2026-03-08 07:27:54] [game-001-1] Tracked 8950 frames at 23.56 fps
[2026-03-08 07:27:55] [game-001-1] Tracked 8975 frames at 23.56 fps
[2026-03-08 07:27:57] [game-001-1] Tracked 9000 frames at 23.56 fps
[2026-03-08 07:27:58] [game-001-1] Tracked 9025 frames at 23.56 fps
[2026-03-08 07:27:59] [game-001-1] Tracked 9050 frames at 23.56 fps
[2026-03-08 07:28:00] [game-001-1] Tracked 9075 frames at 23.56 fps
[2026-03-08 07:28:01] [game-001-1] Tracked 9100 frames at 23.56 fps
[2026-03-08 07:28:02] [game-001-1] Tracked 9125 frames at 23.56 fps
[2026-03-08 07:28:03] [game-001-1] Tracked 9150 frames at 23.56 fps
[2026-03-08 07:28:04] [game-001-1] Tracked 9175 frames at 23.55 fps
[2026-03-08 07:28:05] [game-001-1] Tracked 9200 frames at 23.55 fps
[2026-03-08 07:28:06] [game-001-1] Tracked 9225 frames at 23.55 fps
[2026-03-08 07:28:07] [game-001-1] Tracked 9250 frames at 23.55 fps
[2026-03-08 07:28:08] [game-001-1] Tracked 9275 frames at 23.55 fps
[2026-03-08 07:28:09] [game-001-1] Tracked 9300 frames at 23.55 fps
[2026-03-08 07:28:10] [game-001-1] Tracked 9325 frames at 23.55 fps
[2026-03-08 07:28:11] [game-001-1] Tracked 9350 frames at 23.56 fps
[2026-03-08 07:28:12] [game-001-1] Tracked 9375 frames at 23.56 fps
[2026-03-08 07:28:14] [game-001-1] Tracked 9400 frames at 23.56 fps
[2026-03-08 07:28:15] [game-001-1] Tracked 9425 frames at 23.56 fps
[2026-03-08 07:28:16] [game-001-1] Tracked 9450 frames at 23.56 fps
[2026-03-08 07:28:17] [game-001-1] Tracked 9475 frames at 23.56 fps
[2026-03-08 07:28:18] [game-001-1] Tracked 9500 frames at 23.56 fps
[2026-03-08 07:28:19] [game-001-1] Tracked 9525 frames at 23.56 fps
[2026-03-08 07:28:20] [game-001-1] Tracked 9550 frames at 23.56 fps
[2026-03-08 07:28:21] [game-001-1] Tracked 9575 frames at 23.56 fps
[2026-03-08 07:28:22] [game-001-1] Tracked 9600 frames at 23.56 fps
[2026-03-08 07:28:23] [game-001-1] Tracked 9625 frames at 23.56 fps
[2026-03-08 07:28:24] [game-001-1] Tracked 9650 frames at 23.56 fps
[2026-03-08 07:28:25] [game-001-1] Tracked 9675 frames at 23.56 fps
[2026-03-08 07:28:26] [game-001-1] Tracked 9700 frames at 23.56 fps
[2026-03-08 07:28:27] [game-001-1] Tracked 9725 frames at 23.57 fps
[2026-03-08 07:28:28] [game-001-1] Tracked 9750 frames at 23.57 fps
[2026-03-08 07:28:29] [game-001-1] Tracked 9775 frames at 23.57 fps
[2026-03-08 07:28:30] [game-001-1] Tracked 9800 frames at 23.57 fps
[2026-03-08 07:28:31] [game-001-1] Tracked 9825 frames at 23.57 fps
[2026-03-08 07:28:32] [game-001-1] Tracked 9850 frames at 23.57 fps
[2026-03-08 07:28:33] [game-001-1] Tracked 9875 frames at 23.57 fps
[2026-03-08 07:28:34] [game-001-1] Tracked 9900 frames at 23.57 fps
[2026-03-08 07:28:35] [game-001-1] Tracked 9925 frames at 23.58 fps
[2026-03-08 07:28:37] [game-001-1] Tracked 9950 frames at 23.58 fps
[2026-03-08 07:28:38] [game-001-1] Tracked 9975 frames at 23.58 fps
[2026-03-08 07:28:39] [game-001-1] Tracked 10000 frames at 23.58 fps
[2026-03-08 07:28:40] [game-001-1] Tracked 10025 frames at 23.58 fps
[2026-03-08 07:28:41] [game-001-1] Tracked 10050 frames at 23.59 fps
[2026-03-08 07:28:42] [game-001-1] Tracked 10075 frames at 23.59 fps
[2026-03-08 07:28:43] [game-001-1] Tracked 10100 frames at 23.60 fps
[2026-03-08 07:28:44] [game-001-1] Tracked 10125 frames at 23.60 fps
[2026-03-08 07:28:45] [game-001-1] Tracked 10150 frames at 23.61 fps
[2026-03-08 07:28:45] [game-001-1] Tracked 10175 frames at 23.61 fps
[2026-03-08 07:28:46] [game-001-1] Tracked 10200 frames at 23.62 fps
[2026-03-08 07:28:47] [game-001-1] Tracked 10225 frames at 23.62 fps
[2026-03-08 07:28:49] [game-001-1] Tracked 10250 frames at 23.62 fps
[2026-03-08 07:28:50] [game-001-1] Tracked 10275 frames at 23.61 fps
[2026-03-08 07:28:51] [game-001-1] Tracked 10300 frames at 23.61 fps
[2026-03-08 07:28:52] [game-001-1] Tracked 10325 frames at 23.61 fps
[2026-03-08 07:28:53] [game-001-1] Tracked 10350 frames at 23.60 fps
[2026-03-08 07:28:54] [game-001-1] Tracked 10375 frames at 23.60 fps
[2026-03-08 07:28:55] [game-001-1] Tracked 10400 frames at 23.60 fps
[2026-03-08 07:28:56] [game-001-1] Tracked 10425 frames at 23.59 fps
[2026-03-08 07:28:57] [game-001-1] Tracked 10450 frames at 23.59 fps
[2026-03-08 07:28:59] [game-001-1] Tracked 10475 frames at 23.59 fps
[2026-03-08 07:29:00] [game-001-1] Tracked 10500 frames at 23.59 fps
[2026-03-08 07:29:01] [game-001-1] Tracked 10525 frames at 23.59 fps
[2026-03-08 07:29:02] [game-001-1] Tracked 10550 frames at 23.59 fps
[2026-03-08 07:29:03] [game-001-1] Tracked 10575 frames at 23.59 fps
[2026-03-08 07:29:04] [game-001-1] Tracked 10600 frames at 23.59 fps
[2026-03-08 07:29:05] [game-001-1] Tracked 10625 frames at 23.59 fps
[2026-03-08 07:29:06] [game-001-1] Tracked 10650 frames at 23.59 fps
[2026-03-08 07:29:07] [game-001-1] Tracked 10675 frames at 23.59 fps
[2026-03-08 07:29:08] [game-001-1] Tracked 10700 frames at 23.60 fps
[2026-03-08 07:29:09] [game-001-1] Tracked 10725 frames at 23.60 fps
[2026-03-08 07:29:10] [game-001-1] Tracked 10750 frames at 23.61 fps
[2026-03-08 07:29:11] [game-001-1] Tracked 10775 frames at 23.61 fps
[2026-03-08 07:29:12] [game-001-1] Tracked 10800 frames at 23.61 fps
[2026-03-08 07:29:13] [game-001-1] Tracked 10825 frames at 23.61 fps
[2026-03-08 07:29:14] [game-001-1] Tracked 10850 frames at 23.62 fps
[2026-03-08 07:29:15] [game-001-1] Tracked 10875 frames at 23.62 fps
[2026-03-08 07:29:16] [game-001-1] Tracked 10900 frames at 23.63 fps
[2026-03-08 07:29:17] [game-001-1] Tracked 10925 frames at 23.63 fps
[2026-03-08 07:29:18] [game-001-1] Tracked 10950 frames at 23.63 fps
[2026-03-08 07:29:19] [game-001-1] Tracked 10975 frames at 23.63 fps
[2026-03-08 07:29:20] [game-001-1] Tracked 11000 frames at 23.63 fps
[2026-03-08 07:29:21] [game-001-1] Tracked 11025 frames at 23.63 fps
[2026-03-08 07:29:22] [game-001-1] Tracked 11050 frames at 23.63 fps
[2026-03-08 07:29:23] [game-001-1] Tracked 11075 frames at 23.63 fps
[2026-03-08 07:29:24] [game-001-1] Tracked 11100 frames at 23.63 fps
[2026-03-08 07:29:25] [game-001-1] Tracked 11125 frames at 23.63 fps
[2026-03-08 07:29:26] [game-001-1] Tracked 11150 frames at 23.63 fps
[2026-03-08 07:29:27] [game-001-1] Tracked 11175 frames at 23.63 fps
[2026-03-08 07:29:28] [game-001-1] Tracked 11200 frames at 23.64 fps
[2026-03-08 07:29:29] [game-001-1] Tracked 11225 frames at 23.64 fps
[2026-03-08 07:29:30] [game-001-1] progress=10.00
[2026-03-08 07:29:30] [game-001-1] Tracked 11250 frames at 23.64 fps
[2026-03-08 07:29:31] [game-001-1] Tracked 11275 frames at 23.64 fps
[2026-03-08 07:29:32] [game-001-1] Tracked 11300 frames at 23.64 fps
[2026-03-08 07:29:34] [game-001-1] Tracked 11325 frames at 23.64 fps
[2026-03-08 07:29:35] [game-001-1] Tracked 11350 frames at 23.64 fps
[2026-03-08 07:29:36] [game-001-1] Tracked 11375 frames at 23.64 fps
[2026-03-08 07:29:37] [game-001-1] Tracked 11400 frames at 23.64 fps
[2026-03-08 07:29:38] [game-001-1] Tracked 11425 frames at 23.65 fps
[2026-03-08 07:29:39] [game-001-1] Tracked 11450 frames at 23.65 fps
[2026-03-08 07:29:40] [game-001-1] Tracked 11475 frames at 23.64 fps
[2026-03-08 07:29:41] [game-001-1] Tracked 11500 frames at 23.65 fps
[2026-03-08 07:29:42] [game-001-1] Tracked 11525 frames at 23.65 fps
[2026-03-08 07:29:43] [game-001-1] Tracked 11550 frames at 23.65 fps
[2026-03-08 07:29:44] [game-001-1] Tracked 11575 frames at 23.66 fps
[2026-03-08 07:29:45] [game-001-1] Tracked 11600 frames at 23.66 fps
[2026-03-08 07:29:46] [game-001-1] Tracked 11625 frames at 23.65 fps
[2026-03-08 07:29:47] [game-001-1] Tracked 11650 frames at 23.65 fps
[2026-03-08 07:29:48] [game-001-1] Tracked 11675 frames at 23.65 fps
[2026-03-08 07:29:49] [game-001-1] Tracked 11700 frames at 23.65 fps
[2026-03-08 07:29:50] [game-001-1] Tracked 11725 frames at 23.65 fps
[2026-03-08 07:29:51] [game-001-1] Tracked 11750 frames at 23.65 fps
[2026-03-08 07:29:52] [game-001-1] Tracked 11775 frames at 23.65 fps
[2026-03-08 07:29:53] [game-001-1] Tracked 11800 frames at 23.66 fps
[2026-03-08 07:29:54] [game-001-1] Tracked 11825 frames at 23.66 fps
[2026-03-08 07:29:55] [game-001-1] Tracked 11850 frames at 23.66 fps
[2026-03-08 07:29:56] [game-001-1] Tracked 11875 frames at 23.66 fps
[2026-03-08 07:29:57] [game-001-1] Tracked 11900 frames at 23.66 fps
[2026-03-08 07:29:59] [game-001-1] Tracked 11925 frames at 23.66 fps
[2026-03-08 07:30:00] [game-001-1] Tracked 11950 frames at 23.66 fps
[2026-03-08 07:30:01] [game-001-1] Tracked 11975 frames at 23.66 fps
[2026-03-08 07:30:02] [game-001-1] Tracked 12000 frames at 23.66 fps
[2026-03-08 07:30:03] [game-001-1] Tracked 12025 frames at 23.67 fps
[2026-03-08 07:30:04] [game-001-1] Tracked 12050 frames at 23.67 fps
[2026-03-08 07:30:05] [game-001-1] Tracked 12075 frames at 23.68 fps
[2026-03-08 07:30:05] [game-001-1] Tracked 12100 frames at 23.68 fps
[2026-03-08 07:30:06] [game-001-1] Tracked 12125 frames at 23.68 fps
[2026-03-08 07:30:08] [game-001-1] Tracked 12150 frames at 23.68 fps
[2026-03-08 07:30:09] [game-001-1] Tracked 12175 frames at 23.68 fps
[2026-03-08 07:30:10] [game-001-1] Tracked 12200 frames at 23.68 fps
[2026-03-08 07:30:11] [game-001-1] Tracked 12225 frames at 23.68 fps
[2026-03-08 07:30:12] [game-001-1] Tracked 12250 frames at 23.68 fps
[2026-03-08 07:30:13] [game-001-1] Tracked 12275 frames at 23.67 fps
[2026-03-08 07:30:14] [game-001-1] Tracked 12300 frames at 23.67 fps
[2026-03-08 07:30:15] [game-001-1] Tracked 12325 frames at 23.67 fps
[2026-03-08 07:30:16] [game-001-1] Tracked 12350 frames at 23.67 fps
[2026-03-08 07:30:17] [game-001-1] Tracked 12375 frames at 23.67 fps
[2026-03-08 07:30:18] [game-001-1] Tracked 12400 frames at 23.67 fps
[2026-03-08 07:30:20] [game-001-1] Tracked 12425 frames at 23.66 fps
[2026-03-08 07:30:21] [game-001-1] Tracked 12450 frames at 23.66 fps
[2026-03-08 07:30:22] [game-001-1] Tracked 12475 frames at 23.66 fps
[2026-03-08 07:30:23] [game-001-1] Tracked 12500 frames at 23.66 fps
[2026-03-08 07:30:24] [game-001-1] Tracked 12525 frames at 23.66 fps
[2026-03-08 07:30:25] [game-001-1] Tracked 12550 frames at 23.66 fps
[2026-03-08 07:30:26] [game-001-1] Tracked 12575 frames at 23.66 fps
[2026-03-08 07:30:27] [game-001-1] Tracked 12600 frames at 23.65 fps
[2026-03-08 07:30:28] [game-001-1] Tracked 12625 frames at 23.65 fps
[2026-03-08 07:30:29] [game-001-1] Tracked 12650 frames at 23.65 fps
[2026-03-08 07:30:31] [game-001-1] Tracked 12675 frames at 23.65 fps
[2026-03-08 07:30:32] [game-001-1] Tracked 12700 frames at 23.65 fps
[2026-03-08 07:30:33] [game-001-1] Tracked 12725 frames at 23.64 fps
[2026-03-08 07:30:34] [game-001-1] Tracked 12750 frames at 23.64 fps
[2026-03-08 07:30:35] [game-001-1] Tracked 12775 frames at 23.64 fps
[2026-03-08 07:30:36] [game-001-1] Tracked 12800 frames at 23.64 fps
[2026-03-08 07:30:37] [game-001-1] Tracked 12825 frames at 23.64 fps
[2026-03-08 07:30:38] [game-001-1] Tracked 12850 frames at 23.64 fps
[2026-03-08 07:30:39] [game-001-1] Tracked 12875 frames at 23.64 fps
[2026-03-08 07:30:40] [game-001-1] Tracked 12900 frames at 23.64 fps
[2026-03-08 07:30:41] [game-001-1] Tracked 12925 frames at 23.64 fps
[2026-03-08 07:30:42] [game-001-1] Tracked 12950 frames at 23.64 fps
[2026-03-08 07:30:43] [game-001-1] Tracked 12975 frames at 23.64 fps
[2026-03-08 07:30:45] [game-001-1] Tracked 13000 frames at 23.63 fps
[2026-03-08 07:30:46] [game-001-1] Tracked 13025 frames at 23.63 fps
[2026-03-08 07:30:47] [game-001-1] Tracked 13050 frames at 23.63 fps
